timestamp,checkpoint,dataset,mode,K,L,n_prompts,skipped_prompts,target_calls,block_eff,throughput_tok_s,time_per_call_ms,time_per_token_ms,avg_tree_nodes,total_gen_tokens,total_time_s,time_draft_s,time_target_s,time_verify_s,time_cache_s,time_tokenizer_s,gpu_sm_util_avg_pct,gpu_mem_util_avg_pct,gpu_vram_peak_mb,gpu_pcie_tx_avg_kbs,gpu_pcie_rx_avg_kbs,gpu_nvlink_tx_avg_kbs,gpu_nvlink_rx_avg_kbs,cpu_util_avg_pct,torch_vram_alloc_mb,torch_vram_reserv_mb,device,seed,dtype,cpu_threads_used,machine_gpu,machine_gpu_count,machine_gpu_vram_gb,machine_driver,machine_cpu_logical_cores,machine_cpu_physical_cores,machine_ram_gb,machine_os,attn_backend,training_wandb_url,L1
2026-06-27T03:45:03,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL3,3,8,100,0,2117,6.194143,12.3479,501.635,80.985,12.4265,13113,1061.96,885.602,126.288,4.451,34.23,0.062,21.1,3.7,19119,14762,89428,,,41.9,16770.9,17832,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,3
2026-06-27T04:23:51,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL3,4,8,100,0,2133,6.146742,12.0369,510.659,83.078,13.5795,13111,1089.24,907.738,129.68,5.147,35.059,0.066,21.1,3.6,19277,16001,78974,,,47.4,16770.9,17990,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,3
2026-06-27T03:05:48,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL3,2,8,100,0,2223,5.902834,12.1653,485.219,82.201,10.9618,13122,1078.64,900.928,127.603,4.257,34.826,0.061,21.4,3.6,19039,14453,73477,,,41.7,16770.9,17752,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,3
2026-06-27T03:44:24,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL3,3,8,100,0,2214,5.928636,12.1441,488.192,82.345,12.2963,13126,1080.86,901.905,128.2,4.787,34.767,0.062,21.6,3.8,19139,13925,91584,,,41.8,16770.9,17852,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,3
2026-06-27T04:23:30,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL3,4,8,100,0,2187,5.998628,11.8746,505.165,84.213,13.7334,13119,1104.8,920.444,131.463,5.483,35.446,0.07,21,3.6,19257,17046,76452,,,47.9,16770.9,17970,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,3
2026-06-26T18:19:06,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL4,2,8,100,0,2198,5.967698,6.3041,946.635,158.626,10.4122,13117,2080.7,1457.985,256.855,18.485,326.87,0.117,99.8,6,55616,26938,140664,,,74.8,16770.9,17772,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-26T21:59:50,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL4,3,8,100,0,2137,6.173608,7.6523,806.764,130.679,11.3683,13193,1724.05,1120.019,223.485,19.362,346.148,0.073,99.7,7.2,55818,28559,132501,,,39.6,16770.9,17834,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-27T00:45:46,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL4,4,8,100,0,2156,6.102968,8.8297,691.19,113.255,12.3265,13158,1490.21,881.013,208.646,22.987,365.41,0.044,99.3,8.3,56252,27930,153106,,,4.3,16770.9,17990,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-26T18:21:32,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL4,2,8,100,0,2102,6.254044,6.3158,990.22,158.333,10.3849,13146,2081.44,1469.219,258.918,16.588,317.324,0.11,99.9,6,55616,24195,128800,,,74.6,16770.9,17774,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-26T21:57:43,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL4,3,8,100,0,2063,6.36064,7.8932,805.842,126.692,11.1721,13122,1662.45,1081.466,218.812,17.796,329.845,0.074,99.7,7,55816,29776,142856,,,43.5,16770.9,17834,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-27T00:40:30,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL4,4,8,100,0,2080,6.3125,9.1117,692.793,109.749,12.1702,13130,1441.01,858.324,198.946,20.668,351.059,0.042,99.4,8.2,56252,34952,178997,,,4.2,16770.9,17974,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-26T18:19:05,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL4,2,8,100,0,2200,5.981818,6.4145,932.545,155.897,10.3791,13160,2051.6,1433.233,254.311,18.376,327.319,0.117,99.8,6,55616,23835,130729,,,74.7,16770.9,17752,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-26T21:56:00,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL4,3,8,100,0,2167,6.0503,7.4191,815.506,134.788,11.2893,13111,1767.2,1169.051,227.985,19.791,334.883,0.084,99.7,6.7,55816,28037,148745,,,49.4,16770.9,17832,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-27T00:41:34,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL4,4,8,100,0,2162,6.090194,8.9273,682.202,112.016,12.21,13167,1474.92,872.566,205.707,22.505,362.221,0.044,99.4,8.3,56252,31120,167041,,,4.2,16770.9,17970,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,4
2026-06-27T06:18:48,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL5,2,8,99,1,2139,6.083216,14.5705,417.501,68.632,9.9182,13012,893.04,743.61,107.92,2.898,29.673,0.041,24.7,4.1,19041,16576,81823,,,5.2,16770.9,17754,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T06:34:01,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL5,3,8,100,0,2150,6.095349,15.0191,405.841,66.582,10.447,13105,872.56,725.644,105.478,3.054,29.603,0.04,25.7,4.3,19119,15726,83698,,,5.2,16770.9,17832,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T06:49:43,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dL5,4,8,100,0,2163,6.081368,14.6428,415.315,68.293,11.062,13154,898.33,747.123,108.814,3.404,30.004,0.041,25.2,4.2,19259,15066,80720,,,5.2,16770.9,17972,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T06:52:43,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL5,2,8,100,0,2135,6.143794,16.2593,377.864,61.503,9.8857,13117,806.74,670.714,97.418,2.575,27.851,0.007,26.9,4.8,18525,15813,86467,,,5.1,16770.9,17238,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T07:08:01,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL5,3,8,100,0,2150,6.123721,15.0476,406.957,66.456,10.5563,13166,874.96,727.009,106.395,3.14,29.613,0.043,25.4,4.2,19139,15952,84886,,,5.3,16770.9,17852,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T07:21:44,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dL5,4,8,100,0,2050,6.417561,16.8266,381.395,59.43,11.0117,13156,781.86,649.464,94.55,2.746,26.92,0.04,27.2,5,19257,16931,105202,,,5.3,16770.9,17970,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T05:33:30,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL5,2,8,100,0,2191,5.99361,14.9948,399.714,66.69,9.911,13132,875.77,728.862,105.88,2.846,29.529,0.043,25.6,4.3,19061,15901,94875,,,5.3,16770.9,17774,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T05:48:37,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL5,3,8,100,0,2254,5.837178,15.242,382.968,65.608,10.5368,13157,863.21,718.073,104.235,3.183,29.426,0.039,26.9,4.7,19119,16659,87187,,,5.3,16770.9,17832,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T06:03:11,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dL5,4,8,100,0,2154,6.111885,15.896,384.492,62.909,10.9865,13165,828.2,688.482,100.077,3.087,28.218,0.04,27,4.9,19239,18403,88032,,,5.2,16770.9,17952,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,5
2026-06-27T06:17:56,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dTau,2,8,100,0,2189,5.992691,15.1822,394.718,65.867,10.8579,13118,864.04,716.964,104.512,3.114,29.233,0.042,26.4,4.4,19063,15985,86298,,,5.3,16770.9,17776,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T06:32:59,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dTau,3,8,100,0,2170,6.039171,15.1997,397.321,65.791,11.9926,13105,862.19,715.081,104.247,3.53,29.207,0.043,26.4,4.5,19121,15902,86266,,,5.2,16770.9,17834,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T06:47:45,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal_dTau,4,8,100,0,2164,6.066081,15.4865,391.701,64.572,13.2953,13127,847.64,704.111,102.549,3.864,28.697,0.039,26.8,4.8,19281,16034,84832,,,5.2,16770.9,17994,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T07:02:18,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dTau,2,8,100,0,2108,6.253795,15.8975,393.382,62.903,10.5726,13183,829.25,689.548,100.068,2.788,28.39,0.04,26.5,4.4,19041,16457,88115,,,5.3,16770.9,17754,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T07:17:01,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dTau,3,8,100,0,2120,6.19434,15.7598,393.047,63.453,11.9448,13132,833.26,691.072,100.981,3.284,28.402,0.043,26.4,4.4,19143,16584,99615,,,5.3,16770.9,17856,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T07:32:07,/home/colligo/Distill-Spec-Research/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal_dTau,4,8,100,0,2117,6.199811,15.1979,407.939,65.799,13.0368,13125,863.61,717.691,104.645,3.797,28.665,0.04,25.9,4.3,19259,15827,83780,,,5.3,16770.9,17972,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T05:33:09,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dTau,2,8,100,0,2204,5.957804,15.4366,385.954,64.781,10.7945,13131,850.64,707.253,102.662,3.097,29.264,0.037,26.9,4.5,19041,16522,107110,,,5.3,16770.9,17754,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T05:48:06,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dTau,3,8,100,0,2214,5.932701,15.3235,387.164,65.259,12.1486,13135,857.18,711.934,103.61,3.633,29.633,0.038,27,4.7,19121,16675,86668,,,5.3,16770.9,17834,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
2026-06-27T06:02:45,/home/colligo/Distill-Spec-Research/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal_dTau,4,8,100,0,2169,6.042416,15.6281,386.637,63.987,13.332,13106,838.61,694.677,101.64,3.902,28.665,0.037,27.2,4.8,19259,16418,86934,,,5.2,16770.9,17972,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa,0
