model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.899901
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.920000
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.055156
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.084563
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.115937
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.146471
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.178904
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.213153
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.240000
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.179531
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.256959
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.331461
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.395522
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.449312
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.496040
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.540000
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.412500
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.569955
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.690912
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.771426
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.831188
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.879961
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.910000
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.057813
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.087842
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.118784
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.151487
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.189650
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.226436
$USER_HOME/checkpoints/jsd_flat_enrich_K4_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.250000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.298125
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.391324
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.464813
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.521172
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.569969
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.620509
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.670000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.668125
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.806037
