model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.358417
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.422309
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.476939
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.522518
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.560000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.480313
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.622703
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.719758
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.790574
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.849261
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.892986
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.920000
